img_id,img_filename,class_id,class_name,y,split,split_name,unique_img_filename,place,place_filename
2524,044.Frigatebird/Frigatebird_0115_42973.jpg,44,044.Frigatebird,1,0,train,train_2524_Frigatebird_0115_42973.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004143.jpg
8174,140.Summer_Tanager/Summer_Tanager_0127_139297.jpg,140,140.Summer_Tanager,0,0,train,train_8174_Summer_Tanager_0127_139297.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000198.jpg
5123,088.Western_Meadowlark/Western_Meadowlark_0097_78239.jpg,88,088.Western_Meadowlark,1,0,train,train_5123_Western_Meadowlark_0097_78239.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00003250.jpg
476,009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.jpg,9,009.Brewer_Blackbird,0,0,train,train_476_Brewer_Blackbird_0097_2322.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000591.jpg
1776,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0037_26389.jpg,32,032.Mangrove_Cuckoo,0,0,train,train_1776_Mangrove_Cuckoo_0037_26389.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00003814.jpg
4964,085.Horned_Lark/Horned_Lark_0025_75003.jpg,85,085.Horned_Lark,0,0,train,train_4964_Horned_Lark_0025_75003.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002135.jpg
7012,120.Fox_Sparrow/Fox_Sparrow_0083_114496.jpg,120,120.Fox_Sparrow,0,0,train,train_7012_Fox_Sparrow_0083_114496.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00003390.jpg
5188,089.Hooded_Merganser/Hooded_Merganser_0092_78989.jpg,89,089.Hooded_Merganser,1,0,train,train_5188_Hooded_Merganser_0092_78989.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00002805.jpg
264,005.Crested_Auklet/Crested_Auklet_0033_794964.jpg,5,005.Crested_Auklet,1,0,train,train_264_Crested_Auklet_0033_794964.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002299.jpg
300,006.Least_Auklet/Least_Auklet_0025_795087.jpg,6,006.Least_Auklet,1,0,train,train_300_Least_Auklet_0025_795087.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00003382.jpg
2482,044.Frigatebird/Frigatebird_0060_43054.jpg,44,044.Frigatebird,1,0,train,train_2482_Frigatebird_0060_43054.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00003978.jpg
8346,143.Caspian_Tern/Caspian_Tern_0097_145923.jpg,143,143.Caspian_Tern,1,0,train,train_8346_Caspian_Tern_0097_145923.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000690.jpg
2479,044.Frigatebird/Frigatebird_0051_43043.jpg,44,044.Frigatebird,1,0,train,train_2479_Frigatebird_0051_43043.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002467.jpg
1343,025.Pelagic_Cormorant/Pelagic_Cormorant_0054_23812.jpg,25,025.Pelagic_Cormorant,1,0,train,train_1343_Pelagic_Cormorant_0054_23812.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004657.jpg
1998,036.Northern_Flicker/Northern_Flicker_0075_28729.jpg,36,036.Northern_Flicker,0,0,train,train_1998_Northern_Flicker_0075_28729.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00003651.jpg
3916,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0106_57976.jpg,68,068.Ruby_throated_Hummingbird,0,0,train,train_3916_Ruby_Throated_Hummingbird_0106_57976.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00002150.jpg
5353,092.Nighthawk/Nighthawk_0047_82820.jpg,92,092.Nighthawk,0,0,train,train_5353_Nighthawk_0047_82820.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004750.jpg
5953,102.Western_Wood_Pewee/Western_Wood_Pewee_0072_98035.jpg,102,102.Western_Wood_Pewee,1,0,train,train_5953_Western_Wood_Pewee_0072_98035.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004778.jpg
9730,166.Golden_winged_Warbler/Golden_Winged_Warbler_0049_164509.jpg,166,166.Golden_winged_Warbler,0,0,train,train_9730_Golden_Winged_Warbler_0049_164509.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001143.jpg
1308,024.Red_faced_Cormorant/Red_Faced_Cormorant_0065_796293.jpg,24,024.Red_faced_Cormorant,1,0,train,train_1308_Red_Faced_Cormorant_0065_796293.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004489.jpg
10369,177.Prothonotary_Warbler/Prothonotary_Warbler_0102_174595.jpg,177,177.Prothonotary_Warbler,0,0,train,train_10369_Prothonotary_Warbler_0102_174595.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000851.jpg
8621,147.Least_Tern/Least_Tern_0119_153950.jpg,147,147.Least_Tern,1,0,train,train_8621_Least_Tern_0119_153950.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00002190.jpg
6752,116.Chipping_Sparrow/Chipping_Sparrow_0042_107791.jpg,116,116.Chipping_Sparrow,0,0,train,train_6752_Chipping_Sparrow_0042_107791.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00002146.jpg
2865,050.Eared_Grebe/Eared_Grebe_0058_34174.jpg,50,050.Eared_Grebe,1,0,train,train_2865_Eared_Grebe_0058_34174.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00003300.jpg
7833,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0067_129380.jpg,134,134.Cape_Glossy_Starling,0,0,train,train_7833_Cape_Glossy_Starling_0067_129380.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000006.jpg
743,014.Indigo_Bunting/Indigo_Bunting_0072_14197.jpg,14,014.Indigo_Bunting,0,0,train,train_743_Indigo_Bunting_0072_14197.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00003402.jpg
8210,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,140,140.Summer_Tanager,0,0,train,train_8210_Summer_Tanager_0069_139941.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002734.jpg
8587,147.Least_Tern/Least_Tern_0067_154145.jpg,147,147.Least_Tern,1,0,train,train_8587_Least_Tern_0067_154145.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004968.jpg
8989,153.Philadelphia_Vireo/Philadelphia_Vireo_0024_156645.jpg,153,153.Philadelphia_Vireo,0,0,train,train_8989_Philadelphia_Vireo_0024_156645.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00003723.jpg
8629,147.Least_Tern/Least_Tern_0021_153979.jpg,147,147.Least_Tern,1,0,train,train_8629_Least_Tern_0021_153979.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000216.jpg
7510,129.Song_Sparrow/Song_Sparrow_0059_120885.jpg,129,129.Song_Sparrow,0,0,train,train_7510_Song_Sparrow_0059_120885.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00002389.jpg
5594,096.Hooded_Oriole/Hooded_Oriole_0053_90898.jpg,96,096.Hooded_Oriole,0,0,train,train_5594_Hooded_Oriole_0053_90898.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000432.jpg
4127,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0062_797104.jpg,71,071.Long_tailed_Jaeger,1,0,train,train_4127_Long_Tailed_Jaeger_0062_797104.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002764.jpg
5210,090.Red_breasted_Merganser/Red_Breasted_Merganser_0078_79393.jpg,90,090.Red_breasted_Merganser,1,0,train,train_5210_Red_Breasted_Merganser_0078_79393.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004600.jpg
3255,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0097_39514.jpg,57,057.Rose_breasted_Grosbeak,0,0,train,train_3255_Rose_Breasted_Grosbeak_0097_39514.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00000548.jpg
7377,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0067_796912.jpg,126,126.Nelson_Sharp_tailed_Sparrow,0,0,train,train_7377_Nelson_Sharp_Tailed_Sparrow_0067_796912.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000865.jpg
9937,169.Magnolia_Warbler/Magnolia_Warbler_0032_165960.jpg,169,169.Magnolia_Warbler,0,0,train,train_9937_Magnolia_Warbler_0032_165960.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00003140.jpg
3689,064.Ring_billed_Gull/Ring_Billed_Gull_0070_51316.jpg,64,064.Ring_billed_Gull,1,0,train,train_3689_Ring_Billed_Gull_0070_51316.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00001977.jpg
1764,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0041_26370.jpg,32,032.Mangrove_Cuckoo,0,0,train,train_1764_Mangrove_Cuckoo_0041_26370.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004886.jpg
3512,061.Heermann_Gull/Heermann_Gull_0032_45774.jpg,61,061.Heermann_Gull,1,0,train,train_3512_Heermann_Gull_0032_45774.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001115.jpg
3401,059.California_Gull/California_Gull_0114_41267.jpg,59,059.California_Gull,1,0,train,train_3401_California_Gull_0114_41267.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00000446.jpg
3413,059.California_Gull/California_Gull_0132_40836.jpg,59,059.California_Gull,1,0,train,train_3413_California_Gull_0132_40836.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00003214.jpg
5200,089.Hooded_Merganser/Hooded_Merganser_0070_79054.jpg,89,089.Hooded_Merganser,1,0,train,train_5200_Hooded_Merganser_0070_79054.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002601.jpg
4418,076.Dark_eyed_Junco/Dark_Eyed_Junco_0131_66423.jpg,76,076.Dark_eyed_Junco,0,0,train,train_4418_Dark_Eyed_Junco_0131_66423.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00003921.jpg
6868,118.House_Sparrow/House_Sparrow_0079_113288.jpg,118,118.House_Sparrow,0,0,train,train_6868_House_Sparrow_0079_113288.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00000735.jpg
6673,115.Brewer_Sparrow/Brewer_Sparrow_0034_796693.jpg,115,115.Brewer_Sparrow,0,0,train,train_6673_Brewer_Sparrow_0034_796693.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000752.jpg
3062,053.Western_Grebe/Western_Grebe_0021_36282.jpg,53,053.Western_Grebe,1,0,train,train_3062_Western_Grebe_0021_36282.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001854.jpg
6177,106.Horned_Puffin/Horned_Puffin_0052_100977.jpg,106,106.Horned_Puffin,1,0,train,train_6177_Horned_Puffin_0052_100977.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004078.jpg
1630,029.American_Crow/American_Crow_0051_25505.jpg,29,029.American_Crow,0,0,train,train_1630_American_Crow_0051_25505.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004514.jpg
6141,105.Whip_poor_Will/Whip_Poor_Will_0034_796413.jpg,105,105.Whip_poor_Will,0,0,train,train_6141_Whip_Poor_Will_0034_796413.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001959.jpg
9667,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0084_163872.jpg,165,165.Chestnut_sided_Warbler,0,0,train,train_9667_Chestnut_Sided_Warbler_0084_163872.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001332.jpg
6150,106.Horned_Puffin/Horned_Puffin_0074_100886.jpg,106,106.Horned_Puffin,1,0,train,train_6150_Horned_Puffin_0074_100886.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002397.jpg
11307,192.Downy_Woodpecker/Downy_Woodpecker_0061_184285.jpg,192,192.Downy_Woodpecker,0,0,train,train_11307_Downy_Woodpecker_0061_184285.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000483.jpg
8617,147.Least_Tern/Least_Tern_0111_153308.jpg,147,147.Least_Tern,1,0,train,train_8617_Least_Tern_0111_153308.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00002060.jpg
3364,058.Pigeon_Guillemot/Pigeon_Guillemot_0100_40179.jpg,58,058.Pigeon_Guillemot,1,0,train,train_3364_Pigeon_Guillemot_0100_40179.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000572.jpg
1391,025.Pelagic_Cormorant/Pelagic_Cormorant_0025_23776.jpg,25,025.Pelagic_Cormorant,1,0,train,train_1391_Pelagic_Cormorant_0025_23776.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000200.jpg
4873,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0068_795430.jpg,84,084.Red_legged_Kittiwake,1,0,train,train_4873_Red_Legged_Kittiwake_0068_795430.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001435.jpg
7241,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0061_795194.jpg,124,124.Le_Conte_Sparrow,0,0,train,train_7241_Le_Conte_Sparrow_0061_795194.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00003887.jpg
9353,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0136_161400.jpg,160,160.Black_throated_Blue_Warbler,0,0,train,train_9353_Black_Throated_Blue_Warbler_0136_161400.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002236.jpg
2624,046.Gadwall/Gadwall_0068_30886.jpg,46,046.Gadwall,1,0,train,train_2624_Gadwall_0068_30886.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000795.jpg
3051,053.Western_Grebe/Western_Grebe_0020_36241.jpg,53,053.Western_Grebe,1,0,train,train_3051_Western_Grebe_0020_36241.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002681.jpg
3707,064.Ring_billed_Gull/Ring_Billed_Gull_0036_51461.jpg,64,064.Ring_billed_Gull,1,0,train,train_3707_Ring_Billed_Gull_0036_51461.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001635.jpg
354,007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,7,007.Parakeet_Auklet,1,0,train,train_354_Parakeet_Auklet_0015_795966.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001016.jpg
2612,046.Gadwall/Gadwall_0064_31504.jpg,46,046.Gadwall,1,0,train,train_2612_Gadwall_0064_31504.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004335.jpg
2553,045.Northern_Fulmar/Northern_Fulmar_0063_43631.jpg,45,045.Northern_Fulmar,1,0,train,train_2553_Northern_Fulmar_0063_43631.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004342.jpg
1305,024.Red_faced_Cormorant/Red_Faced_Cormorant_0024_796285.jpg,24,024.Red_faced_Cormorant,1,0,train,train_1305_Red_Faced_Cormorant_0024_796285.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004917.jpg
852,016.Painted_Bunting/Painted_Bunting_0058_16719.jpg,16,016.Painted_Bunting,0,0,train,train_852_Painted_Bunting_0058_16719.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004443.jpg
5899,101.White_Pelican/White_Pelican_0059_96675.jpg,101,101.White_Pelican,1,0,train,train_5899_White_Pelican_0059_96675.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004928.jpg
3468,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0057_44807.jpg,60,060.Glaucous_winged_Gull,1,0,train,train_3468_Glaucous_Winged_Gull_0057_44807.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00000651.jpg
7753,133.White_throated_Sparrow/White_Throated_Sparrow_0109_129066.jpg,133,133.White_throated_Sparrow,0,0,train,train_7753_White_Throated_Sparrow_0109_129066.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004063.jpg
1475,027.Shiny_Cowbird/Shiny_Cowbird_0002_24380.jpg,27,027.Shiny_Cowbird,0,0,train,train_1475_Shiny_Cowbird_0002_24380.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00003487.jpg
1370,025.Pelagic_Cormorant/Pelagic_Cormorant_0055_23415.jpg,25,025.Pelagic_Cormorant,1,0,train,train_1370_Pelagic_Cormorant_0055_23415.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004190.jpg
11672,199.Winter_Wren/Winter_Wren_0013_189500.jpg,199,199.Winter_Wren,0,0,train,train_11672_Winter_Wren_0013_189500.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00003433.jpg
6479,111.Loggerhead_Shrike/Loggerhead_Shrike_0011_104921.jpg,111,111.Loggerhead_Shrike,0,0,train,train_6479_Loggerhead_Shrike_0011_104921.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002546.jpg
7410,127.Savannah_Sparrow/Savannah_Sparrow_0011_119459.jpg,127,127.Savannah_Sparrow,0,0,train,train_7410_Savannah_Sparrow_0011_119459.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001531.jpg
1400,025.Pelagic_Cormorant/Pelagic_Cormorant_0014_23801.jpg,25,025.Pelagic_Cormorant,1,0,train,train_1400_Pelagic_Cormorant_0014_23801.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00003149.jpg
